"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"92002",64.9336219166402,-0.618605259340245,0.514260825165135,-1.20290177487582,0.229014333439419,0.523739806642334
"9201",8.18721383840257,2.23020954897234,1.0728976729077,2.07867870840671,0.0376468912310488,NA
"92014",257.841786778314,0.173345338163495,0.505846356361107,0.342683773409943,0.731836371327413,0.859504081051026
"92017",153.805541409367,-0.429688755478459,0.55592467003481,-0.772926222992683,0.439566044457741,0.676869610335533
"9202",146.884582429716,0.60196494700432,0.458604425282042,1.3126016972778,0.189317197395936,0.492460830506155
"9203",120.69483451232,-0.639037006645318,0.513975040927274,-1.24332303275353,0.213748819947112,0.512728371872087
"9204",149.260957783876,0.415686005030179,0.452273120676705,0.919103935268619,0.358041211109299,0.616787456052067
"9205",280.950433992731,1.0213591393906,0.592313549473709,1.72435552132499,0.0846436819147992,0.394200178846339
"92070",77.0353337262667,-0.077294851088241,0.486941970715016,-0.158735241028295,0.873877471852262,0.93969315995947
"9208",1136.09462779818,-0.394277573638845,0.451089403967591,-0.874056384767513,0.382087548128577,0.634226539279414
"92086",1.68354185595622,-3.24804043452682,1.96839555697218,-1.65009539013745,0.0989234274722112,NA
"9209",83.9705700976128,-0.232557149891698,0.466491702258587,-0.498523658118116,0.618114998420899,0.793839493778662
"92092",6.0221861180803,-0.114554964249003,0.938814980603658,-0.122020809867503,0.902882537527267,NA
"921",95.3793593141452,-0.328103906552344,0.547437903738226,-0.599344518002606,0.548943166839987,0.747823781518661
"9210",0,NA,NA,NA,NA,NA
"92104",47.5210523373469,-0.281016905795883,0.536921998659048,-0.523384973045837,0.600706379232816,NA
"92105",145.387699411881,-0.446961111544139,0.446475597418313,-1.00108743709316,0.316784538115337,0.588332501213799
"92106",65.5676305229558,-0.381292638080171,0.503110829534574,-0.757870066984849,0.448528771336787,0.682328849358585
"9211",8.40219775600546,1.33959922983428,0.993889981942406,1.34783452310912,0.177711611412277,NA
"9212",18.5317618154077,-0.42515256661635,0.925043765465702,-0.459602650694383,0.645801456176051,NA
"92126",44.7507555223867,0.964610465634394,0.637398720201647,1.51335488299887,0.130189538701939,NA
"92129",0.0916641064157593,0.65472488673851,4.07324214398997,0.160738022340398,0.872299741293492,NA
"9213",179.165097028938,0.118281128636014,0.476500584479516,0.248228716792053,0.803957448734503,0.899042909579086
"9214",19.0664399222848,-0.0597963052151512,0.712546389225866,-0.0839191751152033,0.933120693799542,NA
"92140",606.957464852158,0.60383335399559,0.459740918954757,1.31342094884318,0.18904114229174,0.492460830506155
"9215",43.6171622392886,-0.920071635961686,0.545272174887864,-1.68736216211821,0.0915337348311047,NA
"92154",18.5547715247612,-1.15180744553517,0.659691836432661,-1.74597801871198,0.0808147714994545,NA
"92162",19.4699384278893,-1.13218254201323,0.791666348297379,-1.43012589135333,0.152680890361547,NA
"9217",119.299587733101,-0.297904810340159,0.429582567294,-0.693475091917028,0.488011451866902,0.70805864079713
"92170",323.735025320207,-1.24811637279828,0.563130954500105,-2.21638743674859,0.0266649793636048,0.257214829896052
"9218",2626.90544022653,1.25931246095647,0.671706368222807,1.87479607240935,0.0608207837335936,0.355185493316756
"92181",38.7641539080487,0.560476649144759,0.604898538297648,0.926563074068745,0.354153434494484,NA
"9219",416.826005442334,0.750297103491994,0.666179530010604,1.12626862533595,0.26005183369437,0.549198443023639
"92196",128.411651426129,0.334854555944495,0.665974799620835,0.502803643824272,0.615102331521359,0.792302215157613
"922",0.170425323334363,-1.35738027785788,4.06378017349985,-0.334019120106309,0.738365130709346,NA
"9220",4.59285429622276,-0.463708277110188,1.060563623839,-0.437228155564744,0.661945892586799,NA
"9221",977.760634930734,-1.26921805864638,0.532249135299971,-2.38463150894751,0.0170962362975851,0.214135621806688
"92211",3.47437713190248,-1.50491624489291,1.55462431401745,-0.968025671105015,0.33303154913866,NA
"9223",136.833068282214,0.585248073395019,0.55014455541642,1.06380780766253,0.287415773646935,0.568621180533998
"92235",0.151617559423235,0.798520679423358,4.06835036396453,0.196276281044097,0.844393925287349,NA
"92241",3.63703953988996,-0.600295755169684,1.4320982516809,-0.419172186311306,0.675090297648664,NA
"92249",320.848135410379,-0.384703212358523,0.44746900139826,-0.859731537059315,0.389937046156859,0.640406025939409
"92255",34.8847330864873,0.427789012967518,0.550072599495901,0.77769555029564,0.436748516042515,NA
"92259",895.210949308969,0.81569078741145,0.554000317751935,1.47236519776996,0.140922285894134,0.449768088125841
"9227",23.3000349643575,0.515649881842464,0.61642422070669,0.836517879280125,0.402863622678052,NA
"92270",47.5233819500986,-0.247931649515489,0.544389653855725,-0.455430494976299,0.648799560592223,NA
"9228",1.82242901778557,-0.150606534674955,1.8433570447831,-0.0817023132339921,0.934883438817191,NA
"92283",45.9466869086062,0.438452177384679,0.557685517544173,0.786199683498058,0.431750511490759,NA
"92285",134.575992327124,0.162134695976123,0.457490031171461,0.354400500402066,0.723038759601727,0.85535696374868
"9229",1.82839540948463,-0.663490874541849,1.58838844199921,-0.417713234998583,0.676156794516245,NA
"92291",239.45394348548,-2.02267872535039,0.729901765835998,-2.77116568286925,0.00558559975459303,0.154764937608292
"92292",3.67771068263587,3.24888782093054,1.57112071749165,2.06787917997638,0.038651385656358,NA
"92293",9.93266626899197,0.503816047868243,0.813224899488176,0.619528556227598,0.535568215749234,NA
"923",4.18489362267759,-0.777882023593559,1.15558151457606,-0.673152013753813,0.500850586029644,NA
"9230",177.795023974122,-0.805587583114717,0.531759689836404,-1.51494669210928,0.129785904537643,0.441200184318271
"92304",2.55612911074898,2.01529046888621,1.84081702178839,1.09478043989854,0.273612837732306,NA
"92305",45.0348111011284,-0.883538005849558,0.500091378415873,-1.76675312549542,0.0772695820218341,NA
"9231",593.827738735844,1.08966390154144,0.610608913980332,1.78455288907974,0.0743338687614887,0.377804805547696
"92312",21.1003059745841,0.0458231603318564,0.62787903098158,0.0729808738161233,0.941821337402183,NA
"9232",138.94699319815,0.630952889294748,0.532094566040863,1.18579089049801,0.235704889861308,0.529858573918521
"92335",275.660253557429,-0.912216108430913,0.491571320090846,-1.85571466671882,0.0634942391453541,0.36266578516211
"92340",1.59373064370247,-0.233279605244855,1.73109624849894,-0.134758310202068,0.892802968727821,NA
"92342",145.586328195514,0.65513581751336,0.56267536548508,1.16432290748782,0.244293176564981,0.536493402476222
"92344",125.123512762803,0.258503823773568,0.474018213601211,0.545345761737007,0.585515736197079,0.771031508790516
"92345",24.0099302937813,0.697162162716276,0.838723032919008,0.831218573180163,0.405850164297512,NA
"92346",0.5370817489974,0.901206936220681,3.23712359757274,0.278397444229941,0.78070728120521,NA
"9235",12445.0939881015,-2.34490455338561,0.624396086249755,-3.75547605922639,0.000173012299829499,0.0497201632765932
"92359",22.7009805455619,-1.34246258508954,0.655809670522297,-2.04703078565521,0.0406550619303779,NA
"9236",1474.94286253689,0.708076858033795,0.48954989990856,1.4463834190673,0.148069689867568,0.4554962246494
"92369",1.97353709766567,-2.34638622388368,1.80554631398213,-1.29954363713259,0.193757428096631,NA
"92370",40.0165869359816,-0.0773098551996505,0.519169365935339,-0.148910664365507,0.881624126094261,NA
"9238",696.636823771917,-1.95193878436375,0.60270970487906,-3.23860520008621,0.00120115714470859,0.097602633934221
"92399",296.74586411602,-0.46585931062327,0.428115368747014,-1.08816301546642,0.276523148783468,0.562507431739932
"924",0.253656284884175,-0.0964669951422764,4.05813080038283,-0.0237712877892394,0.981035042600495,NA
"9240",142.960111255277,0.125982943927458,0.491779898790631,0.256177497773438,0.797813783180754,0.896512395533013
"92400",263.946603290186,0.136531016953625,0.437660090707733,0.311956744177525,0.755073397109187,0.873682803479302
"9241",8.87755753503621,0.99692423261274,1.22978107618113,0.810651791543673,0.417565665406054,NA
"9242",212.152691018265,-1.71877544862262,0.748567320812014,-2.29608667228241,0.0216709261870706,0.239059036347974
"92421",157.714417246028,0.173062097801756,0.44989210104703,0.384674675103185,0.700478460405894,0.843004834841794
"9244",15.6803229455614,0.234754363809393,0.869698449005761,0.269926161277813,0.787217060168895,NA
"9245",316.085617959113,0.149230433563495,0.473492567594899,0.315169537552636,0.752632933300068,0.871973981594382
"9246",1502.1208648255,-0.445091788289847,0.426317026820111,-1.04403943612052,0.296467144428435,0.575129901667965
"9247",0.830556107803556,-1.41829374879169,2.55211535744461,-0.55573261790635,0.578393654956563,NA
"9248",0.10203872546094,-1.15345578859314,4.07028431889188,-0.28338457420271,0.776882051948718,NA
"92482",349.355855161779,0.731862746984666,0.571291458879947,1.28106719540238,0.200170065075436,0.499213644815669
"92483",0.193702831876699,-0.240267320034944,4.0630350460359,-0.0591349366452944,0.952844631901559,NA
"9249",2003.96394880812,-1.16699002771844,0.572143946375753,-2.03967906173042,0.0413823017059745,0.304824098487452
"925",15.0448355787712,-0.36890616026883,0.84300342184598,-0.437609327208912,0.661669508684912,NA
"9252",20.9359354956977,0.693120633172218,0.728629891960604,0.951265712290725,0.341469507952052,NA
"92521",80.8258603736685,-0.234511914633702,0.481843476460346,-0.486697290905425,0.626472865348324,0.799411712530681
"9253",38.3834696720645,0.165955870244889,0.668170156815273,0.248373664331091,0.803845308096151,NA
"9254",240.126412996845,-0.0864648568228946,0.55707709221674,-0.155211653882285,0.876654461158421,0.940880113277048
"9255",953.621666748464,0.701368570324159,0.534813941635844,1.3114253681923,0.189714092830837,0.492492836393293
"92552",0.366656425663037,1.94721378845425,4.01676659203271,0.484771455806411,0.627838472705365,NA
"92558",25.6548510559028,0.0446150426404822,0.625533360768316,0.0713232026277278,0.943140529225426,NA
"9256",10.4888115274842,0.303187713081363,0.882401402298802,0.34359387042168,0.731151735066346,NA
"92565",38.4903254631272,-0.972227185798393,0.525914181123683,-1.84864227034362,0.0645094847371264,NA
"92579",1262.98535116637,-0.888398326152629,0.497696899637741,-1.78501880722839,0.0742582663351374,0.377804805547696
"9258",79.1318617206846,0.149053708619624,0.593070558413372,0.25132542242256,0.801562521550514,0.898210157622018
"92591",29.2263066040133,-0.39836017881168,0.659048189752926,-0.604447724772635,0.545546014255972,NA
"92595",27.5433794039427,-0.299783736901415,0.58614380833506,-0.511450829367199,0.60903541060862,NA
"92597",339.545734409972,1.22364543611831,0.615149894770115,1.98918254968668,0.0466810573042663,0.320772605789227
"926",0.617784440095237,-0.625979295681165,2.57569825186828,-0.243032853412511,0.807979946941443,NA
"9260",134.880684790308,-1.13419703230227,0.543581314397754,-2.08652689535304,0.036930921551761,0.289008134810191
"92609",137.11280915417,-0.946901798253717,0.609055430385408,-1.55470545210396,0.120016235531637,0.429381550158467
"9261",126.504557834429,-0.733095023492485,0.521379531729389,-1.40606790040424,0.15970396306883,0.466427268216335
"92610",66.4016952508372,0.473092475865462,0.527853525080088,0.896257111844962,0.3701154593416,0.625944587005428
"9262",299.109617859393,0.739236420012885,0.690178467511423,1.07108009712089,0.284133416457993,0.567854455139181
"9263",43.3972114805011,0.20206280913981,0.568764894892396,0.355265964820205,0.722390350665958,NA
"9265",10.0561183455456,0.360316345016866,0.797708617946539,0.451689171848728,0.65149291995752,NA
"92659",11.4536938026388,0.0454090576381132,0.786008910503313,0.0577716830322393,0.953930494161079,NA
"9266",157.413188633255,-0.441173116689905,0.497375042019642,-0.887002924188711,0.375077326137235,0.629436949800683
"92667",77.7464051956411,0.609339977872657,0.462322518976061,1.31799761608456,0.187504445942877,0.490511630586566
"9267",53.810214143925,-0.802955990516888,0.610027727440383,-1.31626146550094,0.188086299769513,NA
"92675",303.916051543722,-0.16603435821419,0.419084847985489,-0.396183157211017,0.691969915523376,0.838274218911356
"92689",1157.45374107677,-0.170676880870602,0.423059649131495,-0.403434554018534,0.686628571241201,0.83644923523242
"92691",23.0893793299943,0.918993148940151,0.737252182806866,1.24651126218625,0.212576757169623,NA
"9270",291.003065829088,0.190806949894271,0.494516299341396,0.385845623588931,0.699611003982362,0.842964212037282
"92703",41.5879901682811,0.139403384106922,0.504943757745654,0.276077052084563,0.782488885760743,NA
"9271",4.17063890445339,3.58189998911329,1.40512299139362,2.54917185972505,0.0107979073957067,NA
"92714",26.7396183997959,-0.464346477559584,0.626491876191942,-0.741185153719886,0.458581183870858,NA
"92715",47.7775557351636,-0.903545591290929,0.558678939473613,-1.61728951540978,0.10581580140387,NA
"92736",0.647227894972038,-2.93154656234221,3.00225482949582,-0.976448279320283,0.32884236640998,NA
"92737",46.2951704684294,0.010533504746558,0.587600747194002,0.0179262956979873,0.985697651449195,NA
"9274",15.674151898867,-0.543580211607256,0.690512707974991,-0.787212465939068,0.43115750098138,NA
"92745",90.6073055975148,-3.07723289168159,0.950208245447643,-3.23848262359785,NA,NA
"92747",2.26829620946955,3.40633083434918,1.90392322481969,1.78911144627262,0.0735968691274632,NA
"92749",11.1374253189666,-3.203374817771,1.09288913673226,-2.93110683426601,0.00337756603829822,NA
"9275",207.372176396767,-0.845096158159836,0.438490872467293,-1.92728335120105,0.0539443272773944,0.338589419393593
"9276",2136.13922460847,-0.296183719305343,0.41508489552699,-0.713549740058138,0.475505645581565,0.699753186073718
"9277",0,NA,NA,NA,NA,NA
"9278",0,NA,NA,NA,NA,NA
"92797",13.2856764935548,0.717575298975622,0.706464454589709,1.01572739337943,0.309759219538799,NA
"92799",88.0099329997329,-0.836768023754699,0.590141419473304,-1.41791102292313,0.156216743771387,0.463073469319937
"928",3678.94267973563,-0.803044206298603,0.50605694170188,-1.58686531123938,0.112543152890975,0.42267653560631
"92806",204.993277253865,-0.723810441985385,0.432703255936309,-1.67276402951755,0.0943737586647873,0.407780148341101
"92815",16.0586462666684,-0.211807439814303,0.783384532638607,-0.270374804441045,0.786871921652593,NA
"9282",102.013019278996,0.197061695988563,0.472066794310945,0.417444519215135,0.676353297347474,0.832124641365501
"92822",18.7472513542723,0.212649259580827,0.698907240047452,0.304259631888187,0.760930097176512,NA
"9283",18.7392706539615,-0.531089260143527,0.744793694621491,-0.71306895315948,0.475803090084982,NA
"9284",18.8257420616353,-1.00589466746337,0.615678324541878,-1.6337990592926,0.102301049941019,NA
"92840",20.997896654574,-1.61344951119571,0.726879243478439,-2.21969402162956,0.0264395449489401,NA
"92856",564.824434858264,-1.93467808222202,0.596964915322619,-3.24085726407634,0.00119170838174461,0.097602633934221
"9287",0.0916641064157593,0.65472488673851,4.07324214398997,0.160738022340398,0.872299741293492,NA
"9288",0.549984638494556,2.52443921040892,3.54596007430723,0.711919806627297,0.476514436333602,NA
"9289",1430.24475187659,-1.32329671024582,0.542516272027371,-2.43918344661017,0.0147204933766128,0.203596431051763
"929",1145.8438057933,-1.13805249212411,0.615706215576535,-1.84836934130745,0.0645489307754054,0.364480976090298
"9290",0.151617559423235,0.798520679423358,4.06835036396453,0.196276281044097,0.844393925287349,NA
"92906",68.2501061941189,1.14915303618047,0.621084844251204,1.85023519220778,0.0642796587713196,0.364472984841737
"92912",101.934166484876,0.789889096597134,0.531092116600726,1.48729207590737,0.136937686469412,0.447532933919485
"92922",2.50176999641741,0.247543671515215,1.38187928721577,0.179135524937181,0.857831288275646,NA
"9293",0.955258482801966,2.25548884966949,2.39998375249517,0.939793382902925,0.347323553677821,NA
"92935",86.611384905681,-1.29734997374051,0.612400888115468,-2.11846520623578,0.0341356886003647,0.279808742009794
"9294",852.483740992832,0.0723001478484062,0.467922873474599,0.154512959179652,0.877205293974651,0.940961163832694
"92949",10.3726890801578,-0.849965758578065,0.853778330125735,-0.995534471404178,0.319476387351312,NA
"9295",1003.84002343732,0.0718705249411063,0.414641759695362,0.173331612797297,0.862390776332744,0.933118435191558
"9296",6020.6663736091,-0.366430026757518,0.454423173877103,-0.806362984596858,0.42003358339799,0.662274408402272
"92960",6.27489810410088,-0.494015147182297,0.96115109131716,-0.513982818773372,0.607264002981816,NA
"9297",0.364128155211062,-1.04094441569233,3.37164289417952,-0.308735073186226,0.757523061743848,NA
"92973",7.62399319423777,-0.0282793713062159,0.846173911582508,-0.0334202826619034,0.9733394354708,NA
"92979",56.5755668766585,-1.03811681213993,0.541368570353812,-1.91757864972004,0.0551644594694667,NA
"9298",0.620312710547212,1.55467393508474,2.7786067517839,0.559515640018733,0.575809860358877,NA
"9299",0.10203872546094,-1.15345578859314,4.07028431889188,-0.28338457420271,0.776882051948718,NA
"92999",21.9720052536522,-0.146923216170758,0.59528414101402,-0.246811910561712,0.805053792310281,NA
"93",81.029252070092,0.132701169956514,0.466879292744832,0.284230146889467,0.776234013878723,0.8850048463499
"930",0.479069770169158,0.195167520275086,3.36895909522744,0.0579311041655464,0.953803507177165,NA
"9300",0.341111718589218,-1.35738027785788,4.06378017349985,-0.334019120106309,0.738365130709346,NA
"9301",0.647227894972038,-2.93154656234221,3.00225482949582,-0.976448279320283,0.32884236640998,NA
"93010",1307.89762727993,-0.250130444466503,0.617754354910023,-0.40490276188006,0.685548988154916,0.836007186162916
"9302",0.615842965916003,-0.256972049904293,3.09695351528186,-0.0829757529895973,0.933870819426057,NA
"9303",0.650358150310935,2.63021809020402,3.03989970015812,0.865231866060321,0.386911538522113,NA
"93034",3.54380461130789,0.53279353928322,1.21581569203796,0.438219002084229,0.661227535129532,NA
"93035",14.3493840114429,1.57548288495313,0.925741076982458,1.70186126998768,0.088781377573158,NA
"9304",0.711976816962972,1.78841096050965,2.65972028087883,0.672405656101071,0.501325482995668,NA
"93058",128.119421100624,0.23685475477203,0.622856899982675,0.380271543557788,0.703743856663617,0.845062194794144
"9306",165.661315489163,0.176828044214878,0.415239417119523,0.425845998536261,0.670220066494651,0.828304848811342
"9308",84.9066376361018,0.152077766951136,0.706718658417544,0.215188555077437,0.82962031364425,0.912715516408289
"93081",366.892630983449,0.832940072310621,0.563540476211904,1.47804835228449,0.139394836675759,0.449768088125841
"93082",36.2678009127486,-0.531826185366798,0.591472998568066,-0.899155475658787,0.368569852424017,NA
"93099",900.365547146904,-0.719294625846165,0.425412686385478,-1.69081611542349,0.0908719283102334,0.401429344951893
"931",3.90511056327627,5.29137318802528,3.79755157656633,1.39336440370604,0.163509624202152,NA
"9310",31.6027394398818,-0.0824213305046283,0.53983821913185,-0.152677834920943,0.878652340980965,NA
"93100",22.1666481784813,-2.11261586887729,0.813950755188205,-2.59550821153646,0.00944511460018937,NA
"93107",0,NA,NA,NA,NA,NA
"93109",15.8985205837779,-1.17697088571045,0.736111299726811,-1.59890343504746,0.109842060678437,NA
"9311",12.7354186822969,-0.7245880541741,0.795147664799938,-0.911262255113847,0.362157208973832,NA
"9312",33.6471146932728,-0.215270852348951,0.567117602776048,-0.379587675105125,0.70425151109104,NA
"93129",205.950875360299,0.632564366487322,0.591653817593364,1.06914609130787,0.285003845580654,0.568067703423247
"9313",1.49842886140422,1.96440535184731,1.86313039988459,1.05435741479448,0.291719311432807,NA
"93134",156.539232330924,0.011104405584635,0.419949817268365,0.0264422203035246,0.978904618978588,0.989714078110419
"9314",11.2620168268501,0.630763777435091,0.879660794555561,0.717053415747348,0.473341138113292,NA
"93145",47.8311521465054,-0.278518730232224,0.583388127588063,-0.477415835292572,0.633066040304139,NA
"9315",214.495756580845,0.527022486446272,0.594137922072621,0.887037280178616,0.375058829615528,0.629436949800683
"93164",5.99776821604875,1.18753587761953,0.978538198380273,1.21358152352683,0.224907566073856,NA
"93166",4.52183504843563,0.796089576312946,1.11080720344605,0.716676641854,0.473573641819332,NA
"9317",253.791324372343,0.28612998516154,0.428017959957544,0.66849995077291,0.503814513316962,0.715753700338154
"9318",481.332281274353,0.827536452953139,0.57281747995725,1.44467737439664,0.148548528007431,0.455594746495313
"93183",487.317332523319,-0.411498758067467,0.410767867824984,-1.00177932671889,0.316450183992035,0.587950057757929
"93185",45.1577914579607,-1.48187197632909,0.598101560854534,-2.47762599751767,0.0132259701677213,NA
"9319",4.34032214006649,-0.00426792935410411,1.15683153819761,-0.00368932659007008,0.997056349951759,NA
"93190",20.8452693026963,-0.474086202350261,0.623804246598528,-0.759991944484752,0.447259400032382,NA
"932",0.243281665838994,1.4535662124071,4.04125767476682,0.359681646009116,0.719085219069829,NA
"9320",217.395514122251,-0.296972728486849,0.43228230383515,-0.686987937864092,0.492090329575265,0.709316602265606
"9321",1175.82201582368,0.284867484164446,0.388343447657418,0.733545231374022,0.463225951119272,0.692001740317383
"93210",236.716940499101,-1.6628618461391,0.59181359124971,-2.80977299393835,0.00495764542029649,0.152351641666604
"9322",56.5449582428841,-0.325600165060398,0.555119506439124,-0.586540666079268,0.557512242049612,NA
"93233",1.30842522269511,0.230945804049101,1.9290699903813,0.119718727262691,0.904705964846942,NA
"9324",2190.35947610773,1.10734846262014,0.637888164258451,1.73596019594977,0.0825708728431778,0.390909468330991
"9325",253.661153763107,-0.0408217736551659,0.452964790115031,-0.0901212953986979,0.928190826795335,0.967059081718035
"9326",636.296688716389,-0.311211533265583,0.405122419927517,-0.768191336636625,0.442373519665343,0.677894074856356
"93273",3.10155275476524,0.37968622562446,1.71133055644991,0.221866093720727,0.824418126012655,NA
"9328",415.22223541823,-1.24462714464436,0.538187618727685,-2.31262686344727,0.0207431632482618,0.232894286767087
"9329",40.7360475520929,-0.429535739145639,0.527580520853713,-0.814161482782909,0.415552447745262,NA
"933",104.307714265142,-0.903613869223901,0.520514756028767,-1.73600048559231,0.0825637487018561,0.390909468330991
"9330",258.49217676237,0.109047460393935,0.434327058622844,0.251072223636493,0.801758270529002,0.898298913970086
"9331",45.0937362938629,1.00020568298261,0.668435647616764,1.49633803425766,0.134565588427428,NA
"9332",7.12751446906025,-0.131970368468641,0.935644672514895,-0.141047528346334,0.887832395432488,NA
"93323",79.5629776780682,-0.259591592798492,0.458454198292367,-0.566232338509297,0.571235849191775,0.761820893226105
"9333",1.93194550531082,1.84367387620217,1.63825550412876,1.12538848278288,0.260424449387768,NA
"9334",472.463085239793,-0.00395837826318016,0.62411078990749,-0.00634242882384216,0.994939507891054,0.997180187803295
"93343",21.2167706073006,-0.965885149514395,0.698646212914685,-1.38250967608457,0.166815261530767,NA
"93349",105.582378572482,-0.225978661913305,0.473892801213243,-0.476856076595302,0.633464611072844,0.803849863073933
"9337",86.0409570649567,0.45361020324503,0.505764560958092,0.896880165715319,0.369782864862806,0.625944587005428
"93377",2.16993929088738,1.68003395626152,1.74848808807658,0.960849529212198,0.336627830847215,NA
"9338",844.408527390689,0.639806659298165,0.589775375021248,1.08483108382596,0.277996475651825,0.564035801900394
"93380",234.484892178541,0.200473123595753,0.431314210803265,0.464796008511749,0.642077546443389,0.809314704740594
"9340",0.560359257539736,1.39000926739852,3.19045889720933,0.435676907987861,0.663071162191351,NA
"93408",0.413706989173357,0.377391599847231,3.2291273691675,0.116871078995105,0.906962216682233,NA
"9341",931.957458746276,0.502738586122694,0.460389250850337,1.0919859340637,0.274839283788536,0.561014487120267
"9342",125.431212997368,-0.0128434532672933,0.429325642941017,-0.0299154114795276,0.976134514767287,0.988332148314639
"93426",14.9949857484881,-1.1123404116998,0.847074974671778,-1.31315461436079,0.189130853814732,NA
"93429",2.73697130447484,-0.674075917278483,1.38261684928679,-0.487536310313445,0.625878317573182,NA
"9343",668.943826491782,-1.67297356262866,0.609576628155797,-2.74448442633052,0.00606060300526892,0.157962273834828
"93432",3.95755731183734,2.25740064682337,1.35354036089701,1.66777490501087,0.0953604193346389,NA
"93436",119.193232730684,-1.68460151061145,0.624136934069608,-2.69908960462765,0.00695294528434231,0.161576566049335
"9344",42.1143699737138,-0.301551717045798,0.528356633600291,-0.570735177470916,0.568179169489535,NA
"93463",0,NA,NA,NA,NA,NA
"93474",48.7014977354416,0.240504616127763,0.53859075978548,0.446544267160386,0.655204143793106,NA
"9348",5.36014313316157,1.96234224929231,1.23860215631904,1.58432006539058,0.113120901877201,NA
"93487",2735.98598599224,0.183245476720626,0.419529757335795,0.436787792800012,0.66226525275142,0.822866149300041
"9349",20886.8583199449,0.0145350981941956,0.600342901379978,0.0242113268280252,0.980684043277257,0.99096601923039
"93492",2.54548887714192,3.54244192346517,1.72277786776424,2.05623835187901,0.0397595472431801,NA
"9350",0.584393384428212,0.390095482592047,2.93962188159625,0.13270260540455,0.894428582276701,NA
"9351",43.8762068654088,-0.756145998946852,0.564355274954594,-1.33984040285207,0.180297237123716,NA
"93517",83.9808468717921,-0.23211128533778,0.460773242604436,-0.503742977838327,0.614442002825101,0.791655089308218
"9352",1178.29466908863,0.206100037159277,0.414244520948228,0.497532319045531,0.618813717873021,0.794410604884086
"9353",13.3820275779777,-0.197925664070234,0.75231974181488,-0.263087159713186,0.792483400504203,NA
"9354",445.804848597834,0.457820382704651,0.442522461509852,1.0345698185412,0.300869855116441,0.576798977205703
"9355",1.38020314782792,3.77311365069492,2.09665887750646,1.79958394337483,0.0719263583026694,NA
"93550",42.0112142943399,0.850821833736267,0.640678610655596,1.32800099704536,0.184177777534713,NA
"93556",37.4685426474624,0.939324134392453,0.588834315393541,1.59522655157192,0.110661583310825,NA
"9356",0,NA,NA,NA,NA,NA
"9358",8.26347524861157,0.94581484397499,0.958389906982748,0.986878969701019,0.323701975107673,NA
"93587",112.670730092538,0.504672035588837,0.474052607109292,1.06459078174099,0.287061153158367,0.568621180533998
"93589",5.26477903007538,-0.791843705581991,0.997630171110393,-0.793724697300047,0.427355719181119,NA
"93594",25.7339311569408,0.880699796076346,0.584033181414727,1.50796191740852,0.131564274046471,NA
"9360",1960.85508475995,0.620795420268687,0.508884912406568,1.219913196744,0.222497782564608,0.518762048703892
"9361",142.724099049908,-1.53670412157092,0.560059391166605,-2.74382350480716,0.00607281786695713,0.157962273834828
"93611",383.770904754527,-0.836188343673563,0.502104547973702,-1.66536699786547,0.095839559393666,0.41075253815455
"9362",2.84122977649025,-3.84503178423052,1.97812729770519,-1.94377368367098,0.0519227485779549,NA
"93621",1103.25912842825,-0.174875422643627,0.38086623552652,-0.459151813239296,0.646125151198764,0.812291896797458
"93622",37.5276349373411,0.684142361687522,0.569795724644189,1.20068005444361,0.229875334022508,NA
"93624",55.8177996829129,-0.835349951626037,0.564480036075081,-1.47985738775521,0.138911309699762,NA
"93627",131.331314267075,0.290240759847254,0.421504745687289,0.688582424793339,0.491086084215408,0.709184667652813
"9363",46.4016024484309,-0.859176920511661,0.596047323950961,-1.44145755880006,0.149455459238576,NA
"9364",136.658402012315,0.850303622883391,0.493687904335908,1.72235052837114,0.0850060396630437,0.39448317240488
"93643",29.3912734671057,-0.117846269180125,0.581112249914943,-0.202794329662426,0.839295790126826,NA
"93649",5.76982707114213,0.484358624266407,1.0349596768619,0.467997580094164,0.639786320233584,NA
"9365",43.5172730607874,0.827569857369837,0.617862975164938,1.3394067789042,0.180438283768519,NA
"93650",0.20407745092188,-1.69147726842818,4.05179442348085,-0.417463743625733,0.676339238449147,NA
"93653",2.70783917551601,1.26192410559244,1.45775312529478,0.865663797041947,0.386674558822563,NA
"93654",1.71180251399946,2.91482786301375,1.91278410467267,1.52386662765192,0.127542031501117,NA
"93655",1.05925448188665,-1.10704914483682,2.39512983083967,-0.462208407486918,0.643931874656381,NA
"93659",0,NA,NA,NA,NA,NA
"9366",0,NA,NA,NA,NA,NA
"93661",0.274992319247278,1.6236529303859,4.03250917281877,0.402640852333375,0.687212451899398,NA
"93663",479.882428765715,-0.31355015303804,0.450474632691572,-0.696043972919379,0.486401291955985,0.707239991924567
"93664",41.3411789334305,1.28184924821054,0.59700774552856,2.14712331257219,0.0317834658074458,NA
"93668",0.183328212831519,1.19333886991056,4.05655778810265,0.294175242223954,0.768623997910732,NA
"9367",373.954626249553,-0.0182114807253639,0.417383634939052,-0.0436324743015458,0.965197365589596,0.983457275688665
"9368",309.509345904161,-0.51713416120562,0.473602625403509,-1.09191574004688,0.274870138621835,0.561014487120267
"9369",39.7043677787187,0.371285713466595,0.513495187981739,0.723055876971135,0.469645555689982,NA
"9370",4.11860911676873,1.69260193541889,1.1480499967961,1.47432772104219,0.140393374855619,NA
