Geneid	SRR3617193	SRR3617194	SRR3617195	SRR3617196	SRR3617202	SRR3617214
64428	20	33	38	132	58	29
64429	201	387	208	507	689	475
6443	846	1521	401	1389	2612	1790
64430	73	80	17	57	177	90
64431	246	390	51	152	750	471
644314	0	1	2	1	1	0
644316	0	0	0	0	0	0
64432	385	612	572	1524	1014	761
64433	0	0	0	0	0	0
644334	2	1	2	2	5	5
64434	37	36	34	79	88	33
644353	26	29	0	58	91	44
644366	0	0	0	0	0	0
644378	0	0	0	0	0	0
6444	31	57	5	29	129	70
644414	0	2	0	0	2	2
644444	0	0	0	0	2	0
64446	2	5	0	8	5	2
6445	0	6	0	4	8	3
644511	28	23	53	77	14	24
644524	0	0	0	0	0	0
644538	4	13	1	8	17	11
644554	1	2	1	12	13	6
644578	4	0	0	0	3	1
644587	0	0	0	0	0	0
644591	3	2	4	2	3	3
644596	6	8	1	21	12	12
6446	145	389	199	395	1018	485
644619	1	2	1	1	2	1
644623	49	21	4	5	139	36
644634	0	1	2	2	1	2
644649	4	6	0	3	28	8
644656	21	32	5	34	73	35
644660	7	6	0	7	17	7
644662	1	0	0	1	0	1
644669	0	0	0	0	6	1
644672	0	0	0	0	1	0
644684	0	0	0	0	0	0
644694	0	0	0	0	0	0
6447	77531	158006	13168	125892	104461	138005
644704	0	0	0	0	0	0
644714	4	7	2	6	13	3
644717	0	1	0	0	0	0
644759	0	3	0	0	18	4
644762	1	0	0	2	5	0
644767	0	0	0	0	0	0
64478	10	4	0	15	58	12
644794	3	4	2	11	5	7
6448	30	55	141	394	128	86
644800	0	0	0	0	0	0
644809	7	7	1	6	12	9
644815	0	1	6	5	0	1
644844	3	6	0	2	4	1
644873	44	62	16	40	189	71
644890	16	18	6	22	21	19
644893	1	0	0	0	0	0
6449	72	99	225	482	301	157
64493	0	0	0	0	0	0
644936	34	6	25	6	15	18
644943	1	0	0	0	0	0
644945	0	0	0	0	0	1
644950	1	0	0	0	2	1
644961	26	27	182	88	66	33
644974	0	0	1	1	1	0
64499	3	10	2	30	30	7
644994	0	0	0	0	1	0
644997	0	1	0	0	1	0
645	462	786	2195	6254	1360	993
6450	103	168	64	140	271	173
645010	2	2	1	0	8	1
645027	1	0	1	0	0	0
645037	0	0	0	0	0	0
645051	0	0	0	0	0	0
64506	16	20	11	78	68	38
645073	0	0	0	0	0	0
645079	1	1	1	2	8	4
645090	0	0	0	0	1	1
6451	1281	1676	96	1071	3184	2024
645104	0	0	1	0	3	0
645121	9	11	3	9	14	9
645142	0	0	1	1	0	1
645158	1	1	0	1	5	0
645166	28	60	34	172	99	88
645177	0	0	0	0	8	0
64518	1	0	2	5	10	2
645188	0	0	0	0	1	0
645191	0	0	1	0	0	1
6452	52	69	36	83	109	80
645202	0	0	0	0	1	1
645212	198	285	47	256	565	296
645249	8	6	4	38	22	17
645262	2	0	0	1	1	2
645280	0	1	0	0	4	0
6453	90	105	64	368	293	120
645317	5	5	18	39	19	15
645321	0	0	0	0	0	0
645323	5	3	0	0	9	7
645332	24	45	32	75	68	55
645339	3	0	0	0	5	1
645359	0	0	0	0	0	0
645367	1	14	0	2	8	1
645369	0	0	0	0	0	0
645414	0	0	0	0	0	0
645425	0	0	0	0	0	0
645426	0	0	0	0	0	0
645431	4	4	1	3	27	4
645432	0	2	1	1	1	1
645434	1	1	0	0	0	0
645446	4	12	14	42	11	11
645455	0	0	0	0	2	0
645460	20	27	7	68	118	62
645490	0	0	0	0	0	0
6455	33	47	65	184	76	65
645513	31	44	27	88	125	40
645520	0	0	0	0	0	0
645528	0	1	0	0	3	0
645591	1	2	1	1	3	1
6456	131	148	29	176	233	139
645638	46	17	11	77	32	23
645644	7	4	4	28	9	7
645651	0	0	0	0	0	0
645676	13	29	11	38	86	31
645682	2	1	1	6	16	1
645683	8	11	12	19	3	11
645687	7	33	0	2	44	21
6457	3	1	0	1	5	3
645700	0	1	0	0	1	0
645722	2	6	0	2	3	2
645752	0	0	0	0	4	2
64577	0	0	2	1	7	0
645784	77	56	18	94	80	46
64579	4	2	0	1	13	2
6458	0	1	1	5	4	1
64581	38	37	0	5	86	40
645811	2	0	1	2	2	1
64582	2	4	5	19	7	3
645832	0	0	0	0	0	0
645840	0	0	0	0	0	0
645843	0	1	0	1	11	1
645864	0	0	1	0	0	0
645877	0	0	0	1	0	0
645879	0	0	0	0	0	0
6459	0	0	0	6	2	0
64591	0	0	0	0	0	1
645922	0	0	0	0	2	0
64593	0	0	0	0	1	0
64595	695	597	0	804	913	529
645954	1	1	1	1	3	2
645960	0	0	0	1	1	0
645961	0	0	0	0	1	0
645974	0	0	0	0	0	0
64598	26	44	37	220	118	64
64599	1586	1125	657	1988	1532	1125
645996	11	8	11	23	15	12
646	2	2	5	0	13	1
64600	0	3	1	0	0	0
646000	0	1	0	0	2	1
64601	139	221	361	1074	382	276
646019	3	2	0	20	9	6
646021	5	21	12	29	60	22
646023	2	5	1	18	26	8
646024	1	1	0	0	0	0
646049	1	0	2	3	2	1
646057	0	0	0	0	1	0
646074	1	1	1	1	3	0
6461	19	61	129	170	67	50
646113	353	787	228	694	1105	720
646168	1	1	0	0	11	0
646174	0	0	0	0	1	0
6462	4	7	4	11	11	16
646201	0	1	0	0	0	0
646214	19	10	0	7	54	15
646243	3	0	0	0	7	1
646262	0	1	0	1	0	0
646268	2	1	0	1	3	0
646278	0	1	0	0	5	0
646300	6	4	0	1	29	2
646324	3	0	0	0	21	1
646329	3	12	4	10	18	8
646377	1	0	0	0	1	0
646396	0	4	3	1	5	2
6464	52	119	210	380	294	160
646405	9	2	1	5	35	9
646409	0	0	0	1	0	0
64641	0	2	4	4	0	5
646424	0	0	0	0	0	0
64645	305	558	164	450	1108	649
646450	61	93	27	163	156	79
646457	2	0	0	0	3	0
646471	3	19	5	50	27	19
64648	0	0	0	0	0	0
646480	0	0	0	0	0	0
646486	2	1	0	0	2	0
646498	0	0	0	1	2	0
64651	40	110	184	217	149	80
646513	0	0	1	0	0	0
646543	3	2	5	10	1	2
646567	1	2	0	0	3	3
646575	0	0	0	1	0	0
646576	0	0	0	0	0	0
646600	0	3	8	9	14	2
646603	1	3	0	0	9	3
646625	0	0	0	0	0	0
646626	8	13	2	1	9	5
646629	0	0	0	1	9	3
64663	0	0	0	0	0	0
646643	1	1	0	2	3	0
646644	8	13	1	3	13	9
646658	5	8	1	21	12	9
646670	0	0	0	0	2	2
646698	0	0	0	0	0	0
646719	2	0	1	1	2	1
646730	0	0	0	0	3	1
646743	0	0	0	0	0	0
646754	1	1	0	0	8	2
646762	195	63	227	287	98	61
646799	0	0	1	0	2	1
6468	139	187	135	1087	383	193
646802	0	0	0	0	0	0
646804	0	0	0	0	0	0
646813	1	0	0	0	6	1
64682	13	8	6	14	25	11
646851	41	32	11	83	114	42
646853	1	0	0	0	0	0
646864	0	1	0	1	4	1
646870	0	0	0	1	3	2
64689	83	112	83	358	157	103
646892	0	0	1	5	0	1
6469	0	0	0	0	3	0
646903	6	16	1	7	17	14
646915	0	0	0	0	4	0
64693	4	6	1	0	14	7
646934	0	0	4	0	0	0
646938	0	0	0	0	0	0
646951	2	0	0	0	1	0
646962	0	0	1	6	1	1
646982	15	4	1	4	22	6
64699	13	30	16	241	88	74
646993	4	2	2	1	5	1
646999	6	5	0	3	15	6
6470	13	27	40	151	70	46
647012	0	0	0	0	3	0
647020	1	2	0	0	1	2
647024	23	26	56	98	85	46
647033	45	54	39	95	89	43
647042	1	0	0	0	0	0
647044	0	0	0	0	2	0
647060	0	0	0	0	0	0
64708	65	140	137	521	283	188
647087	1881	2631	534	1686	3565	2873
64710	23520	19208	953	2554	15795	14559
647107	1	0	0	0	24	2
64711	0	0	0	0	0	0
647121	5	2	1	7	15	2
647135	2	0	0	2	7	2
64714	3	12	129	11	20	8
647163	5	1	0	1	5	1
647166	0	0	0	0	4	0
647174	0	0	10	8	3	1
64718	10	11	8	29	13	12
6472	360	756	1641	2272	967	1055
647215	0	0	1	0	4	2
647219	0	0	1	0	1	0
647264	0	0	0	0	0	0
647286	0	1	0	1	3	1
647288	0	0	0	1	1	1
6473	0	1	0	0	3	2
647309	1	0	0	2	7	3
647310	0	0	0	5	1	1
647323	1	7	2	7	13	11
64735	0	1	0	1	3	2
6474	8	9	3	1	22	28
64743	144	182	342	1639	494	215
64744	68	128	71	271	163	150
64745	239	331	226	1139	739	379
64746	346	514	82	166	584	409
64747	99	131	22	153	358	141
64748	43	61	26	214	109	66
64750	431	467	30	95	432	391
64753	5	3	3	16	9	2
64754	114	374	115	533	521	362
64755	109	115	175	699	225	137
64756	79	106	23	124	172	107
64757	5	3	1	10	11	2
647589	0	0	0	0	0	1
64759	182	280	251	696	453	460
6476	6	3	0	0	36	2
64760	19	29	39	194	75	38
64761	44	39	56	134	88	47
64762	26	53	31	115	101	61
64763	7	17	32	159	51	8
64764	279	315	148	639	681	350
64766	85	156	42	151	317	183
64768	5	18	17	45	48	18
64769	1308	1737	376	1564	3233	2039
6477	83	110	14	54	204	122
64770	125	137	34	119	295	152
64771	206	290	360	863	427	258
64772	9	8	10	29	12	6
64773	78	110	21	313	135	110
64776	514	742	113	568	1162	804
64777	52	106	193	487	206	110
64778	357	538	357	721	1047	680
64779	47	39	15	77	66	30
6478	32	45	22	66	61	29
64780	20	27	39	164	82	41
64781	593	1046	159	620	949	815
64782	75	129	265	364	237	125
64783	25	37	21	71	57	43
64784	39	64	24	106	118	64
64785	28	36	69	102	68	42
647859	4	0	0	3	2	0
64786	212	442	71	219	817	451
64787	56	59	63	214	145	65
64788	21	37	27	157	105	35
64789	48	96	95	205	201	110
64792	360	588	250	1271	865	754
64793	61	80	186	276	195	110
64794	45	111	113	235	218	126
647946	3	1	0	1	23	4
64795	529	546	317	913	1274	646
647979	6285	4407	247	784	3697	3649
64798	41	94	53	240	214	103
64799	15	40	18	45	80	34
648	115	169	33	105	321	174
6480	28	45	17	314	82	56
64800	13	13	3	25	49	17
64801	166	308	123	441	700	383
64802	169	167	109	306	368	207
648044	0	0	0	1	0	0
64805	3	0	0	0	13	3
64806	0	0	0	0	1	0
64816	3	1	0	0	4	0
6482	239	407	1288	1773	663	389
6483	57	63	27	67	51	63
64834	728	1218	3477	4869	1922	1444
648359	0	0	1	0	0	0
64837	12	12	16	72	23	14
64838	21	50	73	167	88	70
64839	63	75	4	24	115	61
6484	9	3	1	14	13	11
64840	10	42	50	213	92	56
64841	187	256	174	193	422	293
64843	0	0	0	0	1	1
64844	386	651	151	543	1442	797
64847	34	76	11	407	143	83
64848	51	63	14	41	183	68
64849	1	0	13	19	3	3
64850	3	1	0	1	9	1
64852	98	202	202	671	445	247
64853	51	90	12	31	85	94
64854	34	38	16	41	95	47
64855	33	53	136	168	34	61
64856	117	205	54	405	254	213
64857	12	15	7	34	36	15
648570	1	1	1	0	3	0
64858	23	28	54	82	68	43
64859	45	166	233	105	220	154
64860	227	312	180	533	570	376
64863	42	82	32	91	102	75
64864	20	29	12	23	75	36
64866	584	752	3040	3581	1371	845
648691	1	0	0	0	1	1
6487	29	36	19	143	38	28
648740	1	2	4	9	2	1
648791	0	1	0	0	1	0
64881	32	40	7	55	111	61
6489	38	36	3	17	109	56
64895	136	176	44	109	323	190
64897	137	267	349	833	448	337
648987	10	4	12	11	25	13
649	37	60	30	248	106	82
6490	9	13	8	54	39	23
64900	994	720	501	4112	1000	718
64901	10	18	8	27	59	19
64902	3	0	1	1	10	0
6491	12	4	7	18	31	16
649159	0	0	0	2	1	0
649179	0	0	0	2	3	0
64919	3	3	0	1	29	6
6492	52	90	42	128	156	79
649201	0	0	0	0	0	0
64921	100	142	12	58	248	143
64922	47	47	0	23	124	58
649238	0	0	0	0	0	0
64924	229	146	27	100	212	166
64925	17	33	34	87	44	40
64926	0	4	2	3	3	3
649264	0	0	0	0	2	1
64927	22	27	50	94	65	35
64928	588	1021	614	1857	1538	1151
6493	10	12	2	6	25	10
649395	35	45	27	40	49	38
6494	2	5	6	23	8	13
64940	267	417	233	617	795	449
64943	142	155	242	922	236	192
649446	37	101	323	151	118	90
64946	9	4	4	7	9	7
64949	33	38	25	164	82	57
6495	2	16	4	2	22	7
64951	468	820	770	2544	1375	906
6496	52	384	37	118	387	323
64960	451	844	265	1016	1293	973
64963	350	566	657	2141	963	624
64965	326	546	242	1084	1131	658
64968	148	221	59	140	442	214
64969	481	791	379	1663	1154	839
6497	70	68	23	38	66	64
64975	47	62	52	227	91	62
64976	1103	1692	591	1936	2315	1683
64978	96	154	401	892	413	198
64979	659	1240	539	1857	1717	1368
6498	83	164	54	70	289	205
64981	222	365	94	796	808	466
64983	782	1262	744	1774	1988	1381
6499	0	0	0	0	1	0
649946	10	8	2	12	23	10
650	43	62	36	30	97	87
6500	17299	22540	4521	13903	19883	23010
65003	111	257	162	420	450	213
65005	98	199	89	259	397	207
65008	473	730	127	394	1018	699
65009	140	196	180	254	258	185
65010	21	41	99	406	86	76
65012	1	2	8	6	4	4
650157	0	1	0	0	0	0
65018	199	201	215	1038	327	207
6502	17	19	14	31	59	40
650226	0	2	0	0	8	0
650293	0	0	0	0	0	0
6503	12	10	15	44	13	7
650368	0	4	2	5	3	2
6504	1	0	1	0	1	1
6505	12	20	15	36	33	22
65055	74	67	6	40	103	52
65056	736	922	257	546	1886	1069
65057	40	88	142	467	224	104
65059	263	232	29	108	325	206
6506	9	4	35	15	58	7
65061	0	3	0	0	9	3
65062	87	132	25	107	273	173
650623	6	3	5	17	7	4
65065	94	79	24	111	272	105
650655	3	1	2	7	13	7
650662	3	1	1	1	4	2
650669	0	1	1	3	4	2
6507	8	9	17	4	36	12
65078	2	0	7	8	2	1
650794	22	42	9	30	74	52
6508	14	24	20	242	25	29
65080	311	566	225	530	858	598
65082	322	411	284	660	644	426
65083	55	130	471	449	234	136
65084	117	152	17	140	354	199
6509	77	93	101	248	144	85
65094	9	20	17	78	41	14
65095	92	119	204	410	275	175
651	10	1	0	2	101	25
6510	32	87	211	330	143	150
65108	51	69	39	121	76	69
65109	225	285	97	275	497	297
6511	0	0	0	0	2	2
65110	266	364	101	481	656	384
65117	1106	1277	603	1649	1984	1297
6512	0	0	0	3	0	0
65121	0	1	0	0	2	0
65122	0	0	0	1	3	0
65123	95	123	140	673	270	150
65124	94	112	33	47	238	134
65125	481	529	138	391	978	617
6513	63	121	225	474	190	136
651302	2	6	8	8	15	9
6514	43	52	40	178	82	49
6515	55	193	81	64	290	275
6517	15	10	3	4	12	8
651746	2	4	10	15	11	7
6518	1	6	8	1	9	7
6519	61	149	8	335	482	242
652	14	22	11	119	42	29
6520	505	904	2206	5027	2900	1395
6521	15	7	2	27	12	8
65217	7	3	0	1	56	6
652191	0	0	0	0	0	0
6522	48	60	147	490	120	72
65220	26	34	59	141	59	48
652276	66	67	82	227	113	61
6523	149	164	27	496	369	256
6524	0	0	0	10	3	0
65243	8	7	19	32	18	7
65244	191	220	67	259	342	219
65249	20	35	49	99	66	33
6525	9	15	64	69	37	26
65250	98	113	32	157	268	103
65251	20	53	34	87	82	34
65258	297	388	186	1001	812	538
6526	77	65	17	49	217	95
65260	139	302	183	421	516	319
65263	3	9	25	55	20	7
65264	169	270	276	508	365	286
65265	327	466	314	748	743	515
65266	12	19	9	66	34	13
65267	294	336	24	212	536	282
65268	7	12	9	62	12	9
6527	2	1	3	45	9	3
6528	5	9	0	1	9	7
6529	2	1	0	0	4	2
652965	0	2	2	5	2	2
652966	3	3	2	4	7	5
652968	23	35	67	406	69	54
652972	0	0	0	0	1	0
652991	2	1	0	0	3	3
652995	78	117	56	363	532	239
653	263	767	190	415	1129	763
6530	2	3	0	0	5	1
653048	0	0	0	0	0	0
653061	0	2	0	0	1	0
653067	0	0	0	0	0	0
653073	0	0	0	0	0	0
653075	0	0	0	1	0	0
653082	0	0	0	0	1	1
6531	0	0	0	1	0	0
653110	0	0	0	0	0	0
653113	11	17	13	29	27	14
653114	2	0	1	0	0	1
653121	69	73	29	76	146	85
653125	0	0	0	1	1	0
653129	1	3	0	1	5	0
653140	0	6	0	13	9	6
653145	0	2	0	6	2	2
653149	0	0	0	1	0	0
653162	4	5	17	22	16	15
653166	0	0	0	0	0	0
653188	0	7	0	8	8	3
653190	5	2	0	10	9	2
653192	0	0	0	1	0	0
6532	62	80	3	166	168	101
653203	0	0	0	0	0	0
653219	0	0	0	0	0	0
653220	0	0	0	0	0	0
653238	9	25	2	15	21	18
653240	0	0	1	1	0	0
653247	0	0	0	0	0	0
653252	14	38	20	45	87	47
653268	1	1	3	0	5	2
653269	13	23	160	52	21	18
653275	3	2	0	14	14	8
653282	0	0	0	0	0	0
6533	181	248	150	576	287	230
653308	5	3	23	30	8	10
653316	1	4	5	20	9	5
653319	33	62	31	267	101	49
653333	0	2	2	11	2	2
653348	0	0	0	0	0	0
653361	0	0	0	3	0	0
653375	1	1	1	0	0	0
653390	5	1	3	8	22	1
653399	0	0	0	1	1	0
6534	0	1	0	0	2	2
653404	0	0	0	0	0	0
653423	0	0	0	0	0	0
653427	0	0	0	0	0	0
653437	0	0	11	1	3	0
653479	44	30	15	33	71	24
653483	11	24	3	29	42	24
653489	0	0	0	4	10	5
653492	0	1	1	2	0	0
653499	1	0	0	0	3	1
6535	14	30	255	124	42	34
653501	0	0	0	0	1	0
653505	0	0	0	0	2	0
653509	82	215	38	746	326	209
653510	0	0	0	0	0	0
653513	35	56	6	47	88	63
653519	42	61	46	92	114	52
653543	0	0	0	0	0	0
653544	0	0	0	0	0	0
653545	0	0	0	0	0	0
653548	0	0	0	0	0	0
653550	0	0	0	0	0	0
653566	448	553	186	371	856	614
653567	5	62	3	20	115	62
653583	10	15	3	31	27	5
653598	0	0	0	1	2	1
6536	15	21	22	114	40	16
653604	0	2	0	1	0	0
653606	0	0	0	0	0	0
653619	0	0	0	0	0	0
653631	5	5	2	3	6	9
653635	2	4	3	9	5	1
653639	0	0	0	0	0	0
653641	0	0	0	0	0	0
653643	0	0	0	0	0	0
653645	1	1	1	0	1	2
653653	3	2	0	0	3	0
653656	0	0	0	0	0	0
653657	0	0	0	0	0	0
653659	2	8	1	6	7	4
653677	3	0	2	3	6	3
653687	2	4	0	1	8	3
653689	1	4	2	37	17	2
653712	1	1	2	2	1	2
653720	2	3	1	12	4	2
653739	6	9	0	2	13	4
653781	5	8	66	27	5	8
653784	31	35	17	74	39	25
653786	9	5	1	3	25	19
6538	0	0	0	2	0	0
653808	0	0	104	3	0	0
653820	0	0	0	0	8	0
653857	37	97	14	131	188	119
6539	0	1	2	4	7	7
654	2	4	2	2	8	3
6540	2	1	2	1	2	1
6541	206	303	297	497	381	271
6542	862	1552	287	1336	2633	1434
654231	0	2	0	1	1	1
654254	1	2	0	1	8	4
6543	44	62	7	91	75	59
654319	0	1	1	0	1	0
654320	11	7	1	2	19	10
654321	0	0	0	0	0	0
654322	0	0	0	1	3	0
654341	0	0	0	0	0	0
654342	82	263	179	762	377	304
654346	1	0	0	4	1	2
654348	0	0	0	0	0	0
654364	0	0	0	0	0	0
654412	1	0	0	0	0	0
654429	0	1	0	0	0	0
654433	93	49	5	307	93	69
654434	33	45	52	74	94	60
654463	4	2	0	5	19	2
654466	24	72	3	49	118	71
654483	25	29	19	53	26	29
6545	103	112	110	1028	258	151
654502	0	1	0	0	5	3
6546	344	190	10	93	201	144
6547	8	10	3	26	21	23
654780	1	3	0	0	2	5
654790	1	0	1	2	0	5
6548	28	54	64	235	88	54
654816	1	0	0	1	1	0
654817	1	0	0	0	1	0
654835	0	0	0	0	0	0
654841	2	9	5	10	17	6
6549	1	2	1	1	8	3
655	4	4	1	10	4	7
6550	0	0	2	3	0	0
6553	3	3	4	13	8	2
6554	4	8	10	27	36	14
6555	1	0	0	0	8	0
6556	13	28	29	73	45	35
6557	2	1	2	2	11	3
6558	3494	1804	283	1602	2229	1764
6559	1	2	1	2	3	3
656	4	21	12	45	24	14
6560	15	29	75	210	53	37
6561	3	8	0	1	18	6
6563	7	43	4	24	113	57
6564	209	187	34	227	252	179
6565	20	7	4	32	57	23
6566	127	286	19	15	230	272
6567	45	58	23	128	106	74
6568	1	12	0	9	31	10
6569	0	0	0	0	0	0
657	14	38	4	24	62	36
6570	1	2	0	0	8	0
6571	282	598	37	83	1129	598
6572	0	1	2	2	2	9
6573	5	6	18	26	5	1
6574	72	178	96	185	382	261
6575	67	115	118	470	231	134
6576	76	105	76	588	245	130
6578	11	33	3	57	108	35
6579	5	22	1	33	65	28
658	32	31	23	6	95	42
6580	5	6	38	9	6	5
6581	6	7	2	8	20	2
6582	4	4	5	7	11	12
6583	3	12	2	7	27	11
6584	280	239	37	113	309	207
6585	21	11	10	184	13	11
6586	1	8	4	12	11	5
6588	0	0	1	0	2	1
659	203	314	64	210	633	331
6590	495	943	1072	2049	8045	5630
6591	12	31	7	10	45	35
6594	466	609	47	497	1260	627
6595	485	914	213	1030	1310	815
6596	993	1048	322	1623	1857	1103
6597	97	111	257	862	246	154
65975	88	122	11	82	196	133
65977	47	79	11	37	140	82
65979	380	405	309	669	636	431
6598	20	38	29	257	58	47
65980	18	47	64	185	86	30
65981	52	93	31	111	175	105
65982	54	85	22	140	144	77
65983	222	282	59	341	627	318
65985	133	134	107	1633	294	167
65986	25	44	5	13	108	60
65987	35	71	130	321	143	97
65988	14	24	3	25	31	13
65989	2	8	7	35	9	7
6599	154	170	192	457	364	182
65990	7	8	6	11	9	12
65991	859	1851	1487	3148	2682	2037
65992	76	101	115	346	164	109
65993	72	77	87	300	127	97
65996	205	383	523	1353	579	437
65997	2	3	0	2	3	0
65998	20	22	10	40	42	25
65999	28	16	25	135	40	8
660	3	4	1	21	15	5
66000	23	27	19	101	65	51
66002	1	4	2	31	45	14
66004	35	49	4	163	91	66
66005	1583	2897	1239	9544	4884	3221
66008	155	286	210	373	507	359
6601	543	727	323	1806	1326	808
6602	29	37	44	78	57	38
6603	49	72	57	291	128	88
66035	41	56	21	208	92	65
66036	123	179	59	183	331	173
66037	2	0	0	0	7	2
6604	22	47	12	92	78	62
6605	1164	1812	955	3116	2813	2114
6606	78	92	35	44	175	129
6607	19	59	8	23	78	61
6608	5	12	7	54	18	16
6609	292	429	203	1715	788	483
661	36	43	84	187	63	51
6610	8	8	13	53	15	6
6611	451	783	533	1043	1472	934
6612	111	199	111	281	311	197
6613	5753	6025	2165	5666	6152	6371
6614	1	0	0	0	1	1
6615	35	296	167	293	423	463
6616	1799	2902	1374	4127	4651	3065
6617	148	335	140	357	617	354
6618	12	14	7	51	34	18
6619	186	154	25	87	318	164
662	139	286	151	479	498	281
6620	3	12	2	6	14	13
6621	15	21	16	45	34	19
6622	226	304	140	222	621	338
6623	4	23	40	60	23	29
6624	0	7	6	7	3	8
6625	54	74	40	291	114	57
6626	63	87	67	250	263	136
6627	194	388	362	768	814	487
6628	223	328	178	718	822	483
6629	955	1336	295	704	1910	1533
663	14	41	9	9	120	56
6631	1463	2319	1725	4475	3139	2598
6632	1822	2815	1331	2183	3497	2811
6633	5256	7592	8767	17235	6872	7912
6634	1649	2306	1202	3723	3083	2510
6635	977	1502	467	958	2054	1653
6636	1217	1604	860	1529	1754	1663
6637	2849	4556	1123	2084	3878	4241
6638	35	64	9	94	94	86
664	494	1636	1208	1187	2852	1498
6640	41	45	36	133	55	50
6641	12	20	4	7	17	17
6642	254	425	285	1127	901	575
6643	869	1357	551	1424	2565	1679
6645	171	131	41	104	307	148
6646	277	392	196	563	785	427
664612	0	0	0	0	0	0
664613	0	0	0	0	0	0
664614	0	0	1	2	0	0
664615	0	1	0	1	0	0
664616	0	0	0	0	0	0
664617	0	0	0	0	0	0
664618	11	3	2	15	33	6
6647	7195	10491	5007	21780	11298	10744
664701	37	28	11	38	48	38
664709	29	66	83	86	78	69
6648	1225	4365	52997	5958	5446	5012
6649	1	7	9	14	12	2
665	1640	3796	1455	2766	4973	4092
6650	11	9	12	16	9	7
6651	5622	6329	1173	5049	7512	6514
6652	117	256	442	1317	541	302
6653	1526	1476	302	3559	1875	1313
6654	79	99	41	149	240	123
6655	120	195	24	132	366	164
6656	3	1	0	0	2	0
6657	1	1	0	0	7	11
6658	0	0	0	0	0	0
6659	22483	9193	3586	8722	10647	10174
666	12	9	12	56	28	10
6660	69	68	13	144	180	111
6662	207	145	70	123	214	160
6663	1	23	4	8	6	30
6664	105	66	12	22	88	55
6665	0	7	2	8	7	3
6666	173	81	17	166	113	79
6667	88	121	135	219	288	159
6668	29	62	81	225	82	58
667	797	782	814	2325	1621	877
6670	241	249	40	49	312	250
6671	177	240	44	83	393	222
6672	246	411	239	538	960	547
6674	60	91	6	46	173	105
6675	72	119	59	83	201	155
6676	71	498	131	439	633	431
6677	1	0	0	0	9	0
6678	1563	5311	1006	8341	4819	11392
668	0	1	0	0	2	0
6683	106	119	16	70	214	106
6687	84	133	100	900	336	137
6688	3	0	0	0	0	1
6689	0	1	0	3	1	0
669	173	326	135	426	589	506
6690	28803	27797	78817	27192	18361	26476
6691	62	105	1	46	145	106
6692	175	229	644	1533	344	268
6693	11	7	0	9	14	10
6694	1	0	0	0	4	0
6695	50	69	55	52	83	89
6696	16865	52516	1584	53018	43928	64970
6697	52	68	56	305	100	48
6698	0	0	12	49	2	0
6699	2	11	4	6	8	5
670	163	312	110	745	605	340
6700	5	4	27	12	11	5
6701	0	0	0	0	0	0
6702	0	0	0	0	0	0
6703	0	0	2	1	0	0
6704	0	0	0	1	0	0
6705	0	0	0	0	0	0
6706	0	0	0	0	0	0
6707	1	2	0	1	11	5
6708	7	2	0	2	49	8
6709	206	227	795	2844	490	324
671	0	0	0	0	1	1
6710	117	101	84	498	171	102
6711	3830	1661	1712	3580	2213	1728
6712	19	24	21	169	24	17
6713	225	486	353	742	1179	629
6714	11	11	26	63	21	13
6715	66	65	23	186	116	72
6716	0	0	0	0	4	1
6717	1224	2039	1087	2385	3597	2557
6718	1	2	1	0	12	1
6719	0	0	0	0	3	0
672	52	32	16	47	95	49
6720	94	99	32	237	138	116
6721	28	45	58	161	108	54
6722	53	81	80	122	84	79
6723	37	36	130	199	65	61
6725	0	0	0	0	0	0
6726	5356	7827	685	1899	8967	7946
6727	12613	15344	6424	20183	15081	15890
6728	2109	2371	533	990	2860	2262
6729	710	1140	496	889	2033	1237
673	19	22	10	32	73	24
6730	76	95	121	388	184	72
6731	717	1179	860	1569	2193	1311
6732	258	328	331	447	719	364
6733	356	462	153	592	912	447
6734	1290	1631	4204	6927	2992	2141
6736	21	23	0	39	54	20
6737	98	201	255	599	353	260
6738	547	874	341	835	1746	995
6741	2417	3546	497	1169	4522	3629
6742	1822	2962	549	1218	3694	3180
6744	92	97	74	103	238	121
6745	5335	7457	2417	8754	11284	7446
6746	3368	5560	4039	9306	6846	6055
6747	2198	2752	2285	2577	2841	2329
6748	31926	47024	25003	105644	34965	42062
6749	193	291	400	676	362	288
675	31	15	5	13	72	26
6750	360475	355506	84183	2804956	220494	313972
6751	46	51	6	51	137	63
6752	322	388	19	333	480	302
6753	7	11	4	28	9	6
6754	0	0	0	0	1	0
6755	4	3	2	5	4	2
6756	0	0	0	0	0	1
6757	0	0	0	0	0	0
6758	0	0	0	0	1	0
6759	0	0	0	0	0	0
676	5	0	0	0	10	1
6760	1331	1563	843	1687	1585	1365
6764	107	174	163	648	292	217
6767	4027	5113	1943	5707	7011	5438
6768	97	156	487	1304	247	141
6769	1	0	1	0	4	2
677	357	480	631	727	1008	689
6770	5	8	2	3	6	12
6772	147	239	79	208	493	240
6773	1655	1278	480	1161	1706	1361
6774	707	1808	1503	3139	2870	1900
6775	53	152	25	76	350	163
6776	25	24	54	62	57	31
677679	0	0	0	1	2	1
677681	1	1	0	2	2	2
6777	96	139	193	343	241	137
677763	11	25	1	25	21	24
677765	0	1	0	0	2	1
677766	1	5	0	10	4	0
677767	2	3	0	2	5	1
